11.8615,13.3637,109.356,0.3636,38.056,14.2256,250.372
41.4456,10.7119,26.2899,1.41473,0.195568,30.5416,158.13
56.7799,21.7414,156.67,0.661514,12.0032,35.9604,248.436
30.3712,3.29856,67.6465,1.12267,27.6272,11.5569,184.904
21.6166,17.0008,2.43482,0.799627,30.8097,28.1118,364.08
51.3129,3.93866,133.293,0.416195,20.7683,12.2484,334.805
32.8023,14.8991,49.3093,1.16346,9.04321,33.3469,186.235
6.28312,7.04593,174.914,0.0582222,41.1451,7.97859,448.034
8.11853,20.0045,58.5575,0.483548,4.59657,16.4749,475.663
38.0915,1.61038,167.116,0.925623,34.3254,8.03173,183.919
45.9102,12.6323,15.5528,0.166593,23.567,26.4003,392.94
19.8938,9.94715,118.813,1.23672,16.7776,18.1603,228.944
24.9716,15.6099,143.243,1.3415,19.1801,24.859,261.122
55.055,7.79015,82.5231,0.255174,31.728,23.5686,475.493
43.2806,18.7582,100.503,0.996717,42.393,43.2412,337.038
17.152,5.64735,33.7809,0.594101,7.08134,11.9255,305.966
13.7008,18.4468,162.955,1.19742,26.5106,19.1802,216.326
44.7278,5.30251,62.6852,0.0183915,14.0096,13.0866,412.766
54.2757,16.6521,114.314,0.76584,1.91646,40.9128,270.832
27.3094,8.71676,19.9963,0.455832,37.181,19.0574,466.732
18.2239,11.5903,89.4379,0.715798,39.7115,20.5141,335.288
49.1387,9.02038,136.296,1.06252,9.93834,25.0995,260.925
35.5309,20.3161,41.0609,0.309119,22.125,36.958,391.754
8.67516,1.95506,93.1674,1.47506,28.9586,6.94522,215.756
3.27729,14.5954,33.0832,0.942431,14.8603,8.40658,853.481
33.8043,6.69338,102.595,0.654256,24.9459,18.211,274.12
50.9789,18.0506,74.7831,1.39598,35.2868,48.9394,307.158
23.5092,4.85755,149.588,0.194846,3.14063,8.91906,349.748
29.1466,20.6918,129.365,0.132634,6.27538,24.7933,227.326
59.5631,2.3795,6.39565,1.27655,44.0887,11.9076,227.393
39.3304,13.6676,170.626,0.517337,33.6655,24.9211,450.548
11.9729,11.0643,53.6519,0.885987,18.0884,15.815,213.888
13.2556,21.4378,13.6417,1.49576,41.8261,24.9636,347.341
39.8296,3.13089,121.998,0.282561,9.24109,10.0465,363.422
58.2834,13.0806,60.6014,1.04111,19.9995,40.8712,206.315
28.6454,10.4826,163.709,0.743072,29.6449,16.435,180.194
23.1221,15.1565,98.1506,0.428913,27.2099,24.6376,308.49
49.5839,7.2598,37.5827,0.786917,11.8931,23.9057,133.032
34.1951,17.3198,145.374,0.0460378,1.22815,24.6175,263.503
4.66749,4.13206,78.8541,1.17565,39.3086,7.51817,252.549
9.95709,12.172,154.451,0.866037,8.37758,10.6787,414.369
36.0309,9.6073,71.2273,0.543141,43.3819,24.587,424.012
47.8616,19.5648,111.795,1.29578,31.5743,45.9997,275.447
17.7199,1.20905,22.5757,0.107534,18.8063,5.46143,401.375
26.92,19.1724,47.353,0.22101,15.5693,29.6281,433.058
52.8833,6.03338,178.408,1.37566,22.8418,22.0099,145.487
45.1196,16.0856,4.25765,0.628785,34.5669,38.923,428.218
15.0901,8.15556,130.02,0.962027,5.23392,12.7656,264.521
15.8694,16.3561,78.1455,0.0767013,28.7171,18.2041,346.263
42.7818,8.54129,147.5,1.13912,21.4875,22.0738,203.634
56.3345,18.1714,29.8537,0.39842,11.1467,44.6767,446.792
25.4727,5.06556,104.462,0.823257,40.4367,13.4475,329.539
20.2805,20.5659,174.25,1.09796,37.3347,29.0601,341.316
47.305,2.17671,51.4772,0.680354,2.29014,10.1134,147.202
37.7008,11.9016,125.519,1.43872,12.7134,28.5461,236.419
6.72859,9.22141,8.70325,0.345452,25.5216,10.1309,498.505
5.00147,17.5826,118.072,0.571936,17.0559,10.0091,763.798
32.3025,4.5255,17.6005,1.02475,32.4129,14.3827,205.288
52.5898,14.1479,159.418,0.278054,44.5061,18.6347,408.428
22.1202,6.29968,64.9474,1.31277,6.38538,15.7106,161.002
30.7606,14.0894,44.378,1.26512,3.90954,31.2526,180.596
58.172,11.4425,91.3881,0.144069,36.4515,28.7584,429.136
41.0542,21.1752,85.9873,0.896529,24.265,47.1626,278.071
10.4724,2.73729,138.296,0.506799,14.6624,6.75286,317.167
10.875,17.1834,83.1613,1.01309,9.63316,19.5944,189.034
40.4566,4.08285,141.073,0.583582,42.1316,11.6846,349.108
57.5746,15.3688,35.905,1.32455,30.0548,45.9726,246.28
31.1634,7.55926,99.8121,0.266258,20.3201,16.9588,378.199
22.3838,12.8939,167.847,0.155712,11.5958,15.0684,346.825
52.0759,10.1986,56.4799,1.25346,26.8206,32.8799,197.826
31.7883,21.5588,120.855,0.495008,38.9797,31.5059,277.322
5.26491,3.15438,14.78,0.90831,0.815393,6.99459,339.959
7.10507,15.7952,133.971,1.12752,42.9925,11.3463,114.099
37.0736,7.9318,0.301718,0.0883137,8.08019,14.7614,349.609
46.678,19.2305,177.099,0.835098,18.3936,44.079,251.682
20.6572,6.15813,48.6787,0.386591,31.2454,13.1467,437.401
25.7659,19.5322,27.0496,0.691962,23.1473,33.031,355.242
55.8467,1.0996,107.305,1.08636,15.9613,8.17307,225.268
42.2937,12.4471,69.7384,0.333626,5.55457,29.9021,412.035
16.1624,9.80551,155.946,1.45056,34.9768,14.6097,198.354
14.7152,12.105,7.04003,0.55498,21.1615,17.7395,446.514
45.7449,9.49143,127.199,0.854207,28.3017,24.8681,266.11
53.5088,20.4615,55.7823,0.0959337,40.1367,40.7667,403.319
26.5452,2.139,169.94,1.30739,10.7601,8.57916,96.1313
17.4286,18.3013,103.322,1.36384,2.69739,25.8311,222.802
48.3479,5.11857,30.9995,0.232849,37.6581,15.19,428.022
36.517,16.1375,151.625,0.973636,25.9165,28.0578,180.52
9.66562,8.24572,74.0041,0.617188,13.0163,11.7679,266.367
4.26293,21.2038,136.967,0.294344,32.7363,8.63222,573.872
34.7942,2.8531,87.3,1.48397,17.4631,11.4758,171.122
50.1833,13.8105,95.3464,0.731416,6.68827,38.0435,249.651
22.7178,11.2507,40.4254,1.05276,44.9009,22.7374,383.799
28.3802,14.4525,63.4497,0.775124,36.0362,29.4581,359.016
58.7992,6.50691,160.91,0.440692,3.58339,14.4628,382.912
40.3452,17.5385,22.0931,1.18729,14.2759,41.4054,199.04
12.9902,4.38397,113.596,0.0343825,23.9649,8.28133,300.156
12.4887,15.0136,179.055,0.642649,0.573902,18.4718,485.749
39.0652,7.07331,45.1841,0.95403,38.3423,21.4939,343.686
59.2977,16.8078,132.147,0.206673,28.0289,30.9753,307.862
29.6622,3.65846,3.57483,1.38415,12.321,12.3154,169.82
24.1083,21.9499,71.9568,1.28815,20.4737,36.1929,234.128
50.5743,3.60447,152.365,0.121021,30.4285,9.61241,417.057
33.3999,13.2235,24.6099,0.874146,40.8354,30.2942,399.405
3.87664,10.669,111.019,0.529165,8.64418,8.07662,941.656
9.16147,19.0269,38.2565,0.00674814,33.9443,13.8909,449.611
35.2397,5.84944,96.01,1.20907,4.30193,18.5064,189.431
48.8472,15.571,81.0305,0.467623,16.3787,39.4296,343.075
18.71,7.68451,144.741,0.754058,23.2573,12.2061,219.946
27.9347,12.6866,122.766,1.07418,32.0143,24.3969,254.208
53.9007,10.0783,11.5945,0.704153,19.5583,30.9825,208.54
44.3531,19.7103,165.803,1.46327,7.39924,40.4715,234.92
14.3263,1.39299,59.8863,0.320915,42.7946,6.23407,438.486
16.6642,20.0935,92.0291,0.937415,13.6973,27.1978,211.049
43.5738,1.66592,42.2043,0.471768,26.1144,8.59327,420.504
55.348,11.7164,140.417,1.22508,36.8892,32.1498,264.822
24.4835,9.07976,85.2996,0.178249,1.53265,16.84,372.584
19.2666,16.5413,18.3348,0.243391,10.3428,22.1743,476.636
46.2867,8.68293,115.992,1.3533,40.0267,26.3044,290.409
38.4682,18.6438,66.9864,0.605757,29.3342,39.9067,350.23
7.49153,5.57634,158.648,0.98507,22.414,7.68065,289.344
5.76922,13.6196,52.1573,1.42655,25.2612,11.8512,495.96
33.066,10.9292,172.115,0.351761,15.2648,18.3533,403.651
51.5763,20.9925,10.8858,1.11107,3.42979,53.0096,214.75
21.1024,2.59309,124.891,0.673111,35.6624,8.63198,314.132
29.7736,17.7653,148.262,0.404355,43.6926,19.8195,258.68
57.1825,4.66968,76.092,0.811457,5.96296,19.0488,166.94
41.8484,14.6176,106.551,0.0698227,17.7046,26.2023,338.502
11.2641,6.81301,29.1324,1.15185,33.3737,11.7599,306.16
11.0814,19.6837,150.787,0.170222,20.1071,12.7861,567.936
42.0033,1.25603,73.5399,1.23309,30.0591,8.24042,186.647
56.8955,12.2903,103.462,0.491571,41.8941,34.0849,390.65
30.0328,9.65372,32.1723,0.917601,9.70576,23.3573,161.889
20.8362,15.9675,55.2027,1.00472,0.940546,26.9804,214.936
51.8703,8.10906,169.031,0.586101,38.7117,16.6144,410.129
32.918,19.0535,8.31724,1.34511,26.9701,39.628,242.829
5.94493,5.98616,127.4,0.251569,11.2595,7.2436,236.807
7.78207,13.0458,21.6124,0.665187,30.9774,13.1609,448.613
38.2055,10.3553,112.742,1.119,18.5188,26.5413,220.469
46.4728,21.4023,64.628,0.371667,7.74392,45.6574,393.12
19.1082,3.00291,161.056,1.40666,43.1421,9.11117,283.057
24.6349,17.3554,94.4318,1.1716,34.9811,31.4597,287.569
55.1688,4.25979,39.8404,0.050086,5.34152,12.3164,436.655
43.8435,15.1915,137.184,0.803371,16.034,30.7158,245.275
16.3667,7.38697,88.5937,0.412453,22.9099,13.7274,340.042
14.4741,14.275,119.682,1.40252,10.6875,18.9106,226.838
44.1775,6.33473,14.6399,0.188312,40.3741,15.6517,427.429
54.1668,17.7104,168.312,0.947502,28.2974,38.7701,232.943
27.6408,4.56111,57.3177,0.649187,21.3745,13.0495,284.827
18.9969,21.0472,35.7045,0.522429,13.3526,28.2738,419.469
48.5881,2.70176,98.535,0.880894,25.767,11.8816,237.109
35.4223,13.9621,84.0705,0.13919,37.9261,26.1237,396.111
9.00667,11.4077,141.652,1.26999,2.57224,11.4763,399.865
3.60706,18.1242,69.5928,0.772511,44.7514,9.71454,495.173
33.6973,4.94672,154.767,0.449159,7.02454,10.6159,344.71
50.423,16.3096,27.9039,1.20263,17.3379,44.3717,192.141
24.2874,8.42317,107.786,0.0131843,33.0043,13.5943,363.206
29.4762,11.948,175.805,0.314259,24.2023,20.1958,485.703
59.456,9.33977,48.4616,1.46992,14.2032,33.2068,138.997
38.7748,20.6129,134.556,0.722402,3.79644,33.8236,303.997
12.7514,2.29564,1.21638,1.05592,36.0319,7.88609,287.307
13.1381,12.5148,66.4948,1.29067,12.6436,18.4475,210.779
40.1695,9.9012,157.827,0.112649,27.8712,15.8534,330.193
59.0654,19.8877,19.5242,0.859456,38.646,53.481,373.884
28.0861,1.56516,116.105,0.54972,0.478963,7.62199,278.631
23.0049,18.8753,139.491,0.622274,8.58531,21.7966,236.259
49.9241,5.69249,84.7475,0.968539,41.081,21.2624,341.547
34.9769,15.7276,92.257,0.215964,30.3885,29.322,351.674
4.10811,7.83585,43.4651,1.38071,20.6566,8.62552,573.157
9.39596,21.7778,105.725,1.03595,23.5029,18.3825,152.323
36.8145,3.42701,28.6352,0.748235,16.3198,12.0286,113.842
48.1965,13.4006,148.391,1.48914,4.48476,33.1162,274.134
17.6079,10.8409,77.2978,0.289187,33.9043,17.2275,357.779
26.359,14.8623,10.3172,0.0393879,42.6368,20.7053,418.342
53.6671,6.91668,123.949,1.1823,7.72178,23.1923,233.623
45.4543,16.9647,53.4235,0.423728,19.4634,39.0524,400.379
14.9778,3.81013,172.348,0.792101,32.318,8.24066,170.226
15.9798,17.9221,24.4972,0.270076,1.62758,21.5186,504.489
42.4485,4.82146,109.83,1.32075,36.5856,17.0233,260.274
55.5597,14.4661,72.7781,0.568354,26.2721,40.6916,360.418
26.025,6.65657,152.856,1.02833,13.3747,13.9736,252.915
20.3911,13.7966,130.887,0.892879,22.2312,19.9138,235.382
46.9719,11.1012,3.34683,0.510451,29.3743,29.563,465.734
36.9258,20.8202,179.607,1.25707,39.781,44.4088,345.433
7.28075,2.41584,46.1098,0.152114,10.4017,6.19989,406.627
5.55537,16.6978,164.597,0.390306,35.7024,8.71539,472.264
31.5257,8.8344,59.7571,0.831371,3.24696,22.527,170.376
52.262,18.4919,123.263,0.0729832,15.3237,32.5712,330.541
22.2256,5.41959,12.4212,1.14284,25.0155,13.9595,192.686
31.3146,20.2708,80.797,1.43502,33.07,40.5539,280.349
57.3955,1.83822,143.475,0.349148,17.7996,8.49211,375.297
40.7261,11.5444,39.1987,1.08987,5.64042,31.2142,146.963
10.5775,8.90282,96.5785,0.688444,43.8504,12.5893,312.447
10.3141,15.4541,41.9756,0.843166,27.5656,17.4052,313.823
41.2403,7.63928,93.7524,0.378522,12.2515,21.2789,350.975
57.9094,18.9093,89.2208,1.13119,0.158329,53.9016,242.751
31.051,5.8035,135.002,0.0846393,38.2361,11.1572,374.902
21.8228,19.8279,114.795,0.337368,41.4703,23.9297,307.766
52.8594,1.43869,20.8506,1.44681,8.88269,9.03156,149.027
32.1234,12.8037,161.777,0.700099,21.0693,18.9947,217.126
5.15279,10.1235,62.5395,1.07823,30.7175,10.2144,360.92
6.98773,16.8446,171.205,1.33258,16.6171,13.2002,625.985
37.4138,3.78747,54.5611,0.258237,23.8923,11.5917,431.123
47.4597,15.0499,128.088,1.01672,34.2332,35.0596,260.787
20.0979,7.20176,6.1951,0.579955,4.89748,14.9445,332.677
25.6483,13.1874,75.6208,0.498612,7.32975,25.3791,312.579
56.1866,10.5405,150.052,0.904704,42.3313,27.1968,286.994
43.0756,21.9131,32.9431,0.163711,31.908,39.4414,399.771
15.6033,3.47522,101.423,1.24547,19.1428,9.75244,203.997
15.2693,20.8633,50.603,0.736622,37.0009,25.6562,349.043
44.9682,2.55628,175.131,1.04755,1.9537,10.0901,160.805
53.1808,13.4911,1.84975,0.301016,13.7613,31.8076,373.129
26.6503,10.8931,132.379,1.4773,26.5722,22.0435,234.324
17.9826,14.7461,156.815,1.1939,29.0508,18.1822,203.417
47.5711,6.84934,68.8249,0.0277805,21.824,16.4036,414.415
36.1893,17.8943,108.502,0.780263,10.0989,35.461,236.937
9.77094,4.70657,25.8092,0.435554,39.3862,9.1098,435.852
4.37348,11.7615,100.703,0.101004,2.83972,8.62691,1051.04
34.4613,9.19684,35.0581,1.30233,35.379,24.9315,268.182
49.4082,20.1392,142.334,0.561516,24.6206,33.8885,186.217
23.2701,1.78356,81.9435,0.847674,15.0208,8.24294,190.438
28.4905,18.5978,16.7256,0.980193,18.1257,35.0624,250.047
58.466,5.45878,118.953,0.61063,33.4854,18.8021,321.497
39.5703,16.4961,58.0932,1.36893,44.1504,39.9199,366.091
13.5426,8.5661,166.278,0.227755,6.02697,9.05895,219.411
12.152,19.3489,126.088,0.460998,29.7728,15.6674,163.218
39.1791,6.20455,9.64537,0.760686,19.7288,19.0133,176.164
59.8606,15.9141,172.984,0.00158739,9.38787,32.3396,374.906
28.877,7.97878,51.2437,1.21424,41.4925,20.7127,342.252
23.7717,12.3283,30.6804,1.45809,39.0928,25.2694,319.846
50.6884,9.75829,104.959,0.326098,1.23518,25.6187,338.541
33.9625,19.4141,78.0163,1.06753,11.6584,40.4918,216.227
3.09117,1.0531,146.294,0.710802,27.2798,3.24234,212.38
8.38122,15.3333,86.9129,0.200092,18.8134,13.2718,307.109
35.797,7.43129,138.848,1.39073,31.3586,19.6344,241.441
48.963,17.1486,44.15,0.637532,43.4517,42.6431,398.849
18.3717,3.9556,90.1274,0.959144,8.14291,10.8541,187.587
27.1547,21.5938,159.909,0.869099,4.96322,27.3221,302.813
54.4583,3.28155,65.7687,0.534213,34.6948,13.5714,432.533
44.4687,12.9296,116.883,1.28164,22.5082,33.2703,228.501
13.9878,10.3263,17.4878,0.127534,15.7161,12.8119,502.093
16.9937,13.9382,145.607,1.10735,40.7703,17.5314,238.285
43.4668,11.2864,80.1203,0.67683,10.9999,31.1024,230.895
54.7923,21.331,97.2086,1.41844,21.7583,55.8722,258.995
25.2621,2.88815,37.0141,0.359877,28.5892,9.28267,397.519
19.5963,17.4113,61.8072,0.0617315,25.4517,21.1186,347.213
46.1798,4.34916,163.838,1.15994,12.9481,14.1899,142.179
37.9122,14.3245,13.1446,0.400658,2.28311,30.7209,361.462
8.26988,6.47138,121.171,0.815153,37.5504,9.44388,218.841
6.54235,20.415,5.51837,1.22149,6.62005,14.9225,830.363
32.5152,2.02088,130.248,0.18183,44.4362,7.63643,420.628
51.4677,12.0577,46.8008,0.929438,32.6286,35.6984,306.862
21.4338,9.37259,177.482,0.479744,17.0488,16.8144,467.771
30.547,16.1845,111.908,0.597713,14.5156,28.6317,247.845
56.632,8.36464,23.765,0.993117,24.5985,28.8343,150.283
41.7397,18.3477,153.63,0.23974,36.3236,21.6104,355.794
11.5954,5.23694,70.7356,1.35695,4.18024,10.7295,189.763
11.4823,18.3664,9.35887,0.714559,11.3436,20.0858,413.531
41.63,5.21694,126.331,1.06961,27.0563,16.5452,250.962
56.5189,16.2442,50.6962,0.322898,38.8034,40.8741,417.838
30.4373,8.30371,173.664,1.45542,1.03021,20.1846,230.437
21.3208,11.9931,105.288,1.21596,9.79059,22.2407,224.228
51.3581,9.43856,30.4838,0.00571542,41.9797,20.6979,409.493
32.4022,20.3914,146.889,0.758381,30.1501,28.0847,189.285
6.43277,2.04576,77.3776,0.457435,20.1974,6.15565,346.851
8.15685,14.3406,138.868,0.125814,22.9954,10.5361,403.805
37.8027,6.45403,86.761,1.27751,16.1188,20.9099,172.319
46.0668,17.4684,90.5901,0.536521,5.43186,42.1861,301.914
19.4867,4.29072,43.7316,0.872667,35.0721,11.1523,335.548
25.149,21.2689,65.7012,0.955383,43.2282,35.5824,350.43
54.6827,2.95147,160.021,0.635441,7.82808,10.5028,292.29
43.3537,13.9172,16.9837,1.39392,18.6084,37.3786,184.578
16.8841,11.3087,117.256,0.202762,31.0692,13.9727,277.89
